smiles,HLM
CC(C)Cn1c(=O)c2ccc(C(=O)NC3CCCCC3)cc2n2c(=O)n(Cc3ccccc3)nc12,99.99
CCOC(C)c1nc(Cn2nc3ccccn3c2=O)cs1,91.66
C=CCOc1ccccc1C1CC(O)=Nc2c1c(C)nn2-c1ccc(O)nn1,13.489
NC(=O)COc1ccc(-c2nc(-c3ccccc3)no2)cc1,65.45
CN1CCN(c2ccc(C(=O)Nc3c[nH]c4ncnc(-c5cnn(C6CCN(C(=O)OC(C)(C)C)CC6)c5)c34)cc2)CC1,99.99
CCn1cc(C(=O)NCCNC(=O)c2cn(CC)nc2C)c(C)n1,96.922
Clc1ccc(-c2cn3c4ccccc4n(CCN4CCCCC4)c3n2)cc1Cl,6.666
CC(C)c1c(C(O)c2ccccc2)[nH]c(=O)[nH]c1=O,56.93
Cc1nccc(CNc2c(C#N)cnc3c(F)ccc(Cl)c23)n1,12.657
CCCNS(=O)(=O)c1cc(N2CCCCS2(=O)=O)ccc1OC,78.448
CCCc1nc(C(=O)N2C[C@@H](CN3C[C@@H](C)O[C@@H](C)C3)[C@@H](CO)C2)cs1,69.59
Cc1ccccc1S(=O)(=O)Nc1nc2ccccc2nc1NC(c1ccccc1)c1nccn1C,99.99
CC1(C)Oc2c(ccnc2Cl)[C@H](N(Cc2ncc[nH]2)c2ccc(Cl)cc2Cl)[C@H]1O,2.48
CCOC(=O)Cn1c(=O)n(-c2cccc(O)c2)c2ncnc(N)c21,74.618
Cc1ccc(S(=O)(=O)N(C)c2ccccc2)s1,0.808
O=S(=O)(CCc1ccccc1)NCCc1csc2nc(-c3ccccc3F)nn12,2.689
Fc1ccc(Oc2ccccc2CNc2nnco2)c(Cl)c1,96.17
COc1ccc(C#Cc2nc3ccc(C)cc3o2)cc1,53.645
[H][C@@]12CC[C@@H](C)O[C@@]1([H])c1c(OCC(=O)NC)cccc1O[C@@]2(C)CCCC(C)C,99.99
COC(=O)c1ccc(C(=O)N2CCN(C(C)=O)N(C(=O)C[C@@H](Cc3cc(F)c(F)cc3F)NC(=O)OC(C)(C)C)CC2)cc1,9.35
Fc1ccc2nc(-c3ccc4c(c3)OCO4)c3nn[nH]c3c2c1,25.15
CN(C)S(=O)(=O)c1cc(C(=O)Nc2ccc(Br)cc2)c(Cl)cc1Cl,38.87
COc1nc(Nc2ccc3[nH]ncc3c2)c(Cl)c(OC)n1,71.31
COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC,28.286
CCOc1ccc(NC(=O)Nc2ccc(-c3nnc(-c4ccccc4)o3)cc2)cc1,99.99
COC(=O)c1cccc2c1CN(c1cccc(C(=O)OC(C)(C)C)c1)C2=O,99.9
COc1ccc(OC)c(NC(=O)C2C3CC4OC(=O)C2C4C3)c1,99.9
CN(C)CCCC(C#N)c1cccc2ccccc12,99.9
O=C1CCC2=C1C(c1ccccc1)Nc1ccccc1N2,86.63
Cc1cc(C)cc(N(C(=O)Cc2cccs2)C(C(=O)NC2CCCC2)c2ccncc2)c1,5.36
COC(=O)c1cc(F)c(NCCCN(CCCCN(CCCn2c(=O)[nH]c3cc(F)c(F)cc3c2=O)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)cc1NC(=O)NCCCN(CCCCN(CCCn1c(=O)[nH]c2cc(F)c(F)cc2c1=O)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,99.9
O=C(c1ccccc1)c1cc(Cl)ccc1Nc1cccc2c1N(c1ncccn1)CCC2,1.33
CCCn1nc(C)c(-c2cncn2CC(c2ccccc2Cl)N(C)C)c1C,43.122
Cc1cc(C(C)(C)C)cc(C)c1CS(=O)(=O)CCn1cccn1,0.699
COc1ccc(C)cc1NC(=O)c1cc2c(=O)n3cccc(C)c3nc2n1Cc1ccccc1,34.03
CCOc1ccc(S(=O)(=O)N2CCC(Oc3nccnc3C#N)C2)cc1C,0.28
CC(C)C1(C)N=C(c2nn(C)cc2Br)NC1=O,99.9
CCc1c(C)nc2cc(-c3cc(OC)cc(OC)c3)nn2c1NCCN(CC)CC,30.63
CC(=O)N1N=C(c2c(-c3ccccc3)c3ccccc3[nH]c2=O)CC1c1ccnc2ccccc12,55.518
c1cc2c(ccn2-c2ccc3ccnc(N4CCCC4)c3c2)cn1,7.81
CCOC(=O)Cc1cc(=O)c2c(=O)n(-c3ccccc3)[nH]c2[nH]1,90.95
COc1cc(/C=C/C(C)=O)ccc1O,40.107
Cc1ccc(N(C(C)C(=O)N(C)C)S(C)(=O)=O)cc1,53.787
Cc1ccc(C2CC(=O)Nc3c2c(C)nn3-c2ccc(N3CCCCC3)nn2)cc1C,99.99
CCC(c1ccc(F)cc1)S(=O)(=O)c1ncc(CO)n1C,99.99
[H][C@](C)(Nc1c(C(=O)CCC)cnc2c(OCC)nccc12)c1ccccc1,43.43
O=S(=O)(c1ccccc1)c1nc(-c2ccccc2)oc1NCC1CCCO1,2.5
COc1ccc(NC(=O)c2cc3cc(C)ccc3n2C)c(OC)c1,67.58
OCc1onc2c1CCOC2c1ccc(Cl)cc1,72.304
CCC(c1nc2c3c(C)c(C)n(-c4cc(C)ccn4)c3ncn2n1)N1C(=O)c2ccccc2C1=O,60.913
Fc1ccccc1-c1cc(NC2CCNCC2)n2nccc2n1,99.99
Cc1ccc(S(=O)(=O)N[C@@H]2c3c(Cl)cccc3[C@H](C(=O)OC(C)C)[C@H]2C(=O)OC(C)C)cc1,1.0
CCCN(CCC)C(=O)c1cccc(C(=O)NN(Cc2cc(F)cc(F)c2)C(=O)[C@H](NCC(=O)NCc2ccccc2)C(C)C)c1,0.34
Clc1ccc2c(c1)C=C(c1nnc(Cc3ccccc3)o1)C=CO2,76.58
Cc1ccc(S(=O)(=O)NC2c3cccc4cccc(c34)C2Sc2nc(N)n[nH]2)cc1,21.392
CN(c1ccccc1)c1ccc2oc(-c3cc(-c4cnn(C5CCNCC5)c4)cnc3N)nc2c1,1.0
CC(C)(C)NC(=O)Cn1c(=O)n(-c2ccccc2F)c(=O)c2sccc21,88.383
COc1ccc2c(/C=C3/C(=O)c4ccccc4S(=O)(=O)N3C)c[nH]c2c1,40.068
Cn1cnnc1-c1nn(C)c2c1CN(C(=O)c1n[nH]c3c1CCCCCC3)CC2,41.335
Cc1cc(C)n(-c2ccc(C(=O)NCc3ccc(C)o3)cn2)n1,68.055
COc1cccc(Nc2ccc(-n3ccnc3)nn2)c1,95.14
CCC(CNC(=O)CCOCC(C)C)NC(=O)CCOCC(C)C,24.206
c1ccc2c(c1)CNC(c1ccc3c(c1)OCO3)c1cccn1-2,32.29
CCOC(=O)/C(=C/OC)n1c(COc2ccc(C)cc2C)noc1=O,1.03
CCc1ccc(S(=O)(=O)[C@H]2CS(=O)(=O)C[C@@H]2N(C)CCc2ccncc2)cc1,0.32
c1ccc2c(c1)CC(n1ccnc1-c1cc3n(n1)CCNC3)CO2,99.99
COC[C@@H]1[C@H](NC(=O)CCN2CCCO2)[C@@H]2CCO[C@H]12,67.6
CC(C)NS(=O)(=O)c1ccc2c(c1)nc(-c1ccncc1)n2C(C)C,17.02
COC(=O)c1cc(Cl)ccc1C1CCN(CC(=O)N2CCc3ccccc32)CC1,1.181
CCOCCCn1nnc2c(O)nc(C(=O)NCc3cccc(Cl)c3)nc21,42.192
CN(C)c1ccc(C2c3cccn3-c3sc4c(c3CN2C(=O)NCc2ccccc2)CCCC4)cc1,7.54
O=S(=O)(c1ccc(Cl)s1)N1CCNCC1,99.17
CCC(C)NC(=O)c1ccc2c(=O)n(C(C)C)c3nn(CC(=O)Nc4ccc(C(C)C)cc4)c(=O)n3c2c1,61.26
COc1ccccc1CNC(=O)c1c(OCC(C)C)cc(=O)n2c1CCCCC2,0.05
O=c1c(Br)c(Br)cnn1CCn1ncc(Br)c(Br)c1=O,66.069
CC(=O)c1ccc(NC(=O)Cn2cnc3c(nnn3-c3ccc(C)cc3)c2=O)cc1,95.92
CC(C)c1nc(OCCCN(C)C)c(C#N)c2c1CCCC2,50.244
Cc1ccc(C(OC(=O)CC(C)C)c2cc(=O)cc[nH]2)cc1,48.437
Cc1ccc(NC(=O)NCC(C(C)C)N(C)C)cc1,57.25
CCc1c(C)sc(NC(=O)CN2CCN(C(=O)C3CCCO3)CC2)c1C(=O)OC,0.011
CC(C)(C)OC(=O)N1CCO[C@H](Cn2nnc3ncc(Br)nc32)C1,54.158
N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2ncn1CCO,77.787
N#Cc1ncc(Br)cc1NC(=O)C(F)(F)F,99.9
COc1cc2cc(O)c(C)cc2cc1Cc1ccccc1,92.15
Cc1nc(-c2ccncc2)nc(NCCCCn2ccccc2=O)c1C,0.26
OCc1cc2nc(-c3ccc(OC4CCOC4)cc3)ccc2o1,72.97
CC(C)(C)NC(=O)Cn1nc2c(-c3nc(-c4cccc(F)c4)no3)cccn2c1=O,99.99
COc1ccc(C2C(C(=O)N3CCN(c4ccccc4)CC3)CCC(=O)N2c2ccc3c(c2)OCO3)cc1,27.54
c1ccc2c(c1)CCN(c1nnc(-n3cccc3)s1)C2,35.471
COC(=O)c1c(SC)nn2c(=S)[nH]cnc12,73.541
CCCC(O)(CCC)CC(=O)Nc1cc(-c2n[nH]c(=O)[nH]2)ccc1C,96.33
Cc1ccc(CN2CCC(CNC(=O)c3c4c(nc5ccccc35)C(=O)N(C3CCCCC3)C4)C2)cc1,12.62
COC(=O)c1nccnc1C1=NC(C)(C(C)C)C(=O)N1,68.26
C/C=C/Cn1c(C(=O)c2cc(C)cc(C)c2)c(CC)c(=O)[nH]c1=O,28.21
OCCN(CCO)c1ncnc2c1oc1ccc(Cl)cc12,67.656
CC(C)(C)OC(=O)N[C@@H](CC(=O)N1N=CCC1C(=O)OCc1ccccc1)Cc1cc(F)c(F)cc1F,98.04
COc1ccc2[nH]cc(CCN3C(=O)c4[nH]nc(-c5ccco5)c4C3c3cccc(O)c3)c2c1,4.93
c1ccc(-c2cc(CNCC3COCCO3)c3nnnn3c2)cc1,48.075
COc1ccccc1N(C)C(=O)c1cc(S(=O)(=O)N2CCOCC2)cn1C,42.53
CN/C(=N/c1cc(C)nn1-c1ccccc1)c1cccs1,24.61
COc1ccccc1N1C(=O)c2c(NC(C)=O)c3cc(F)ccc3n2CC1(C)C(=O)NC1CCCC1,24.2
O=C(OC1CCc2ccccc2C1=O)c1ccccc1O,88.179
COc1nc(Nc2ccc3cn[nH]c3c2)nc(-n2ccnc2)n1,14.15
O=C(c1c(OCC2CC2)cc(=O)n2c1CCOCC2)N1CCN(C2CCCCC2)CC1,59.39
N#Cc1cccn2cc(-c3cccc(Br)c3)nc12,7.6
OC1(Cc2nc(-c3cnccn3)no2)CCCCC1,87.802
Cc1ccc(S(=O)(=O)n2cc(Br)c3c(N4CCC(O)CC4)ncnc32)cc1,38.68
CC1(C)CC(NS(=O)(=O)c2ccccc2F)CC(C)(C)N1,99.0
CNS(=O)(=O)c1cn(CC(=O)NCc2ccccc2OC)cc1S(=O)(=O)NC,70.72
c1cc2c(cn1)CN(c1ncnc3sc4c(c13)CCCC4)C2,0.648
[H][C@@]12CCC(C)=C(COc3ccc4ccc(=O)oc4c3)[C@@]1(C)CCC(=O)C2(C)C,0.214
COCCN(C(C)=O)c1nc(C)c(C(=O)Nc2nnc(C(C)C)s2)s1,90.995
Cc1noc(-c2cccn2Cc2ccc(F)cc2Cl)n1,60.566
c1ccc2c(-c3ccc4[nH]ncc4c3)csc2c1,21.18
Cc1cc(C)cc(-n2nc(NC(=O)NC3(c4noc(C)n4)CCC3)cc2C)c1,99.99
c1ccc(-c2nc(-c3csc(-c4ccccc4)n3)cs2)cc1,99.0
CC1(C)CC(=O)c2c(O)cc(OCC(=O)NCC3CCC(C(=O)O)CC3)cc2O1,99.99
CC(C)n1/c(=N/C(=O)c2ccccc2Br)c(C#N)cc2c(=O)n3ccccc3cc21,18.323
Cc1cccc(C(=O)/N=c2\c(C)cccn2C(=O)c2cccc(C)c2)c1,83.06
Cc1c(-c2cnn(C)c2C)nn(-c2ccc(Cl)cc2)c1-c1cnn(C)c1C,1.03
Cc1nnc(C)n1/N=C/c1ccc(Br)cc1,93.456
O=C(NC1CCOCC1)N1CCC(CCc2ccc(O)cc2)CC1,99.99
Cc1ccc(C(C)C)c(OCC(=O)NC2=NCC(=O)N2c2ccccc2)c1,1.0
CCCN1C(=O)c2c(C(=O)NCc3ccc(N(C)C)cc3)ncn2CC1(C)C(=O)NCc1ccc(F)cc1,25.461
CCOc1ccc(C(=O)C2=CN(c3ccc(C#N)cc3)c3ccccc3S2(=O)=O)cc1,59.03
CC(OC(=O)c1cc2[nH]cnc2cc1F)c1nc2ncc(Br)cc2[nH]1,40.36
O=S(CCc1ccccc1)Cc1c(Cl)cccc1Cl,0.772
O=C(c1c(OCC2CC2)cc(=O)n2c1CCOCC2)N1CCN(c2ncccn2)CC1,99.0
CCc1ncc(CNC(=O)c2c[nH]c(=O)cc2OC)o1,79.98
CC(C)CN(CC(C)C)S(=O)(=O)c1ccc(NC(=O)C(C)C)cc1,1.0
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,73.643
Cc1ccc(OC(C)C)c(CN(CCO)CCO)c1,78.066
COc1cc(=O)[nH]cc1C(=O)N1CCCC(N2CCOCC2)C1,91.29
CN(C)C(=O)COCC(=O)Nc1ccc(C#N)cc1,86.442
CCN(CC)/C(=N\S(=O)(=O)c1ccccc1C)c1ccccc1,6.62
CCCc1cc(C(=O)N(C)CC2Cc3ccccc3CN2C)[nH]n1,49.86
c1ccc(-c2ncn(CCn3nnc4ccccc43)c2-c2ccsc2)cc1,3.503
O=C(O)c1cc(-c2ccccc2)nn1-c1ncccc1-c1ccccc1,99.0
CC(C)C1CC(n2cc(C(=O)O)nn2)c2cc(Cl)ccc2O1,99.9
CC(C)n1ncc2c1NC(=O)CC21C(=O)N(C)c2cc(Cl)cc(Cl)c21,99.9
O=c1c2c([nH]n1-c1nc3ccccc3[nH]1)CCCC2,83.321
Cc1csc(-c2cc(NC(=O)c3ccc(F)cc3F)c(C)s2)n1,16.232
O=C(NNc1ncnc2[nH]cnc12)C1CCCCC1,77.446
CC(C)NC(=O)c1c(Cl)nn(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,85.103
O=c1c2ccccc2nc(-c2ccco2)n1-c1cccc2ccccc12,90.901
CC(C)Cc1csc2nc(O)n3nc(-c4ccco4)nc3c12,65.3
Cc1ccccc1-c1nc2ccccc2cc1Cn1nc(-c2cncnc2)c2cnc(N)nc21,99.0
Cc1cccc(NC(=O)C2CCCN(S(=O)(=O)c3c[nH]c(C(=O)N4CCCC4)c3)C2)c1C,10.448
Cc1sc(NC(=O)NCC(CC(C)C)N(C)C)c(C#N)c1C,54.715
Cc1cc2c(nc1C)sc1c(=O)n(C(C)C)cnc12,9.803
CN(C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc21)C(CN1CCCC1)c1ccc(Br)cc1,99.99
CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc(O)cc6)nc5c4)nc3c2)CC1,49.818
COc1cc(=O)[nH]cc1C(=O)N1CCCCC1c1ccccc1,89.53
CN(C)S(=O)(=O)CCCS(=O)(=O)N(C)Cc1ccc(Br)cc1,49.428
c1ccc2c(c1)n(CCN1CCCC1)c1nc(-c3ccc4c(c3)OCO4)cn21,15.13
COC(=O)c1c(C)nc2n(CCN3CCOCC3)c3ccccc3n12,30.09
CC(C)n1ncc2c(=O)n(Cc3ncc(Cl)cc3Cl)cnc21,15.46
O=C(OCc1ccccc1)N1CCC2(CC1)CNc1ccccc12,9.66
CC(C)[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(=O)O,98.84
COc1ccc(CCN2CCC(CNS(=O)(=O)c3ccc(-c4ccc(=O)[nH]n4)s3)CC2)cc1,62.13
NC(=O)c1ccccc1NC(=O)Cc1ccccc1C(=O)O,86.47
CCCNC(=O)C1CN(CC(=O)Nc2ccccc2C(=O)NCc2ccccc2)c2ccccc2O1,2.975
COc1ccc(/N=C2\C(N3CCCCC3)C3(CCCCC3)C(=O)N2c2ccc(Cl)cc2)cc1,57.465
CCc1cnc(NCCCn2ccnc2CC)nc1,97.69
Cc1cnc(CC2CCCN(C(=O)NC(C)(C)C)C2)n1CC1CC1,52.27
CCC(C)C1Nc2ccc(C(=O)NCC(C)CN(CC)CC)cc2NC1=O,89.982
Cc1nc(N2CCN(C)CC2)nc2c1C(=O)CC(c1ccco1)C2,45.0
CC(=O)N1CCc2[nH]cnc2C12CCN(C(=O)C(F)c1ccccc1)CC2,99.99
Cc1ccc(Cl)cc1NC(=O)Cn1ncc2ccccc2c1=O,57.69
COc1nccc(CNc2nn(C)cc2Cl)c1F,99.99
COCCn1cc2c3c(cccc31)CN(C(=O)Nc1ccccc1C(F)(F)F)CC2,4.448
CCOc1cc(=O)n2c(c1C(=O)N1CCN(C3CCCCC3)CC1)CCCCC2,71.56
CN(Cc1cc(Br)cn1C)c1ncccn1,99.99
Cc1ccc(-c2ccc(C(CN3CCCC3)N(C)C(=O)CN3C(=O)COc4cc(Cl)c(Cl)cc43)cc2)cn1,60.612
CC(NCc1cccc(OCc2cccnc2)c1)c1ccc2c(c1)OCCCO2,0.273
CCCCN(C)Cc1cc(=O)oc2cc(C)c(O)cc12,82.488
O=C(O)C1CS(=O)C2c3ccccc3C(=O)N12,21.364
COc1cc(=O)n(C)cc1C(=O)NCCCNC(=O)OC(C)(C)C,99.0
Cc1nn(C2CCS(=O)(=O)C2)c2c1C(C(C)C)CC(=O)N2,74.204
CC(=O)N1CCOc2cc(S(=O)(=O)N3CSC[C@@H]3C(=O)NCc3csc(C)n3)c(C)cc21,2.294
CS(=O)(=O)NCC(=O)N1Cc2ccccc2C(c2ccccc2)C1,96.31
O=c1ccc2ccc3occc3c2o1,37.02
O=C(CN1CCOCC1)N1CCC(c2nc(CCOCC3CCOCC3)no2)C1,99.99
CCC(CN1CCCC1)n1cncc1-c1cnc(N2CCC(C)CC2)nc1,74.42
COc1cccc(-c2csc3[nH]cnc(=O)c23)c1,26.289
Cc1ccc(-c2nn(C(C)(C)C)c(N)c2C#N)cc1,34.767
N#Cc1ccc(-c2ccccc2CCOc2ncccn2)cc1,27.66
CC(C)n1ncc2c1N=C(O)CC2C1CCCCC1,67.138
O=C1COc2ccc(Cl)cc2CN1Cc1cc(F)cc(F)c1,54.863
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cn2)C1,88.49
Cc1cc(OC2CN(S(=O)(=O)N(C)C)C2)cc(=O)n1C,99.52
CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)C2c3ccccc3Oc3ccccc32)cc1,99.99
O=C(C1Cc2cc(Cl)ccc2O1)N1CCCC(O)(c2ccc(F)cc2)CC1,47.26
CCOC(=O)C(OC(C)(C)C)c1c(C)nc2c(Br)c(C)nn2c1-c1ccc(Cl)cc1,73.19
CC(C)S(=O)(=O)c1ccc(CC(=O)NCC(O)Cn2ccccc2=O)cc1,0.195
Cc1cc(C)[nH]/c(=N\N=C\C2=C(O)CC(C)CC2=O)n1,80.709
CCn1cnc2c(Nc3ccc(OC)c(Cl)c3)nc(Cl)nc21,43.993
c1ccc(Cc2nc(Cn3cc(-c4cncnc4)nn3)cs2)cc1,99.99
Oc1c(-c2nc(-c3cccs3)no2)cnc2ccccc12,1.35
O=C1CCCC1CC/C=C/S(=O)(=O)c1ccccc1,40.799
NCCN1CCOC(CC(=O)Nc2cc(Cl)cc(Cl)c2)C1=O,84.643
CCOC(=O)c1cc2cc(NC(=N)N)ccc2s1,3.821
O=C(O)CCc1nc2cc(-c3ccsc3)ccc2[nH]1,88.22
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCOC(CO)C1,94.97
COc1ccc(NC(=O)N2Cc3c(sc4c3CCCC4)-n3cccc3C2c2cccs2)c(OC)c1,0.22
Clc1ccc2nc(N3CCc4ccccc4C3)sc2c1,43.517
CC(C)(C)OC(=O)C1C(=O)CC(C)(O)C(C(=O)OC(C)(C)C)C1c1cccnc1,54.635
CO[C@@H]1CCOC[C@H]1NS(=O)(=O)c1c(Cl)nc2sccn12,41.93
CC(C)=CCn1c(COc2ccc(Br)cc2Cl)noc1=O,78.483
O=S1(=O)N=C(N2CCCCC2)c2ccccc21,98.87
CN1C(=O)OC2(C)CC(C)(C)c3ccccc3C12C,7.76
Fc1ccc2nc(-c3csc(-c4ccco4)n3)[nH]c2c1,0.377
Cc1ccc(N(CC(O)CN2CCCCC2)S(=O)(=O)c2ccc3ccccc3c2)cc1,6.173
CN(C)c1ccc2c(c1)[C@H](CC(=O)c1ccccc1)C(C(=O)OCc1ccccc1)(C(=O)OCc1ccccc1)C[C@H]2c1ccccc1,38.7
CN(C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc21)C(CN1CCCC1)c1ccc(-c2ccnc(Cl)c2)cc1,90.69
CCc1csc(Cn2cc(C(C)c3ccccc3)nn2)n1,22.135
CC(C)/N=C1\ON(C(C)C)C(C)(C)N1c1ccccc1,0.118
N#Cc1ccc(Cn2cnc3c([nH]c4ccccc43)c2=O)cc1,18.542
Cc1ccccc1-c1ccc(-n2cncc2C(=O)N2Cc3ccccc3C2)cc1,70.2
COc1cccc(Nc2nnc(SCC(=O)OC(C)(C)C)s2)c1,10.181
CC(C)S(=O)(=O)c1ccccc1C(=O)N1CC(C)(C)c2c(Cl)cccc21,32.061
CC(C)(C)c1ccc(S(=O)(=O)n2ccnc2)cc1,99.0
CC(C)(C)NS(=O)(=O)c1ccc(CCC(=O)N2CCCCCC2)cc1,62.72
CN(CC(=O)N1CCCC1)Cc1cc(=O)n(C)c(=O)n1C,96.51
CCC(C)(C)C1CCC2(CC1)NC(=O)N(CC(=O)N1CCC(N3CCNC3=O)CC1)C2=O,62.626
Cc1ccc(C2Nc3ccc4ccccc4c3C3=C2CC(C)(C)CC3=O)o1,3.57
Cn1c(=O)n(-c2ccccn2)c(=O)c2c3c(sc21)COC(C)(C)C3,92.35
CC1Nc2ncnc(NC(C)c3cc4ccccc4nc3-c3ccccc3)c2NC1=O,21.79
COc1cc(=O)n(C)cc1C(=O)NCCCn1ncccc1=O,99.0
Cc1cc(C)c(-c2n[nH]cc2-c2nc3ccccc3s2)c(O)c1,45.93
CC1CN(C(=O)c2cnc3n(c2=O)CCS3)C(C)CO1,87.3
Cc1csc(C2=C(N)N(C(C)CCc3ccco3)CC2=O)n1,24.33
CN(CC#N)C(=O)C1=C(c2ccccc2)OCCS1,59.712
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CN(C(=O)OC(C)(C)C)CCO1,56.93
Cc1cccc(NC2=CC(c3cccs3)N(c3cccc(C)c3)C2=O)c1,72.707
O=C(Cn1ccc2ccccc21)NCCn1ncccc1=O,99.99
Cc1nccc(-c2ccccc2Cl)c1C(OC(C)(C)C)C(=O)NCCO,3.521
Cc1cc(C(=O)N2CCOCC2)c2c(=O)n(Cc3ccccc3C)c(=O)n(-c3ccccc3)c2n1,14.57
Cc1cc(C(=O)Nc2ccc3ccccc3c2)no1,48.82
O=C(NC1(c2nnc[nH]2)CCC1)c1cncc(F)c1,99.99
CC(C)(C)Nc1ncc(-c2cnn(C3CCN(C(=O)OC(C)(C)C)CC3)c2)cc1C(=O)O,65.305
CC(C)[C@@H](Oc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,80.62
CC(C)NC(=O)NC(=O)C(C)N(C)Cc1ccccc1Br,0.45
[H][C@]1([C@@H](O)c2ccc(OC)cc2)OCCN(Cc2ccccc2)C1=O,11.343
Cc1n[nH]c(C)c1CNC(=O)C1CCN(C(=O)c2ncn3c2COC(c2ccc(F)cc2)C3)CC1,68.908
O=C(NCc1cn2ccsc2n1)c1c[nH]c2nccc(Cl)c12,61.491
COc1ccc(CN2C(=O)N[C@@H](CC(=O)Nc3nc(C(C)(C)C)cs3)C2=O)cc1OC,4.371
O=C1CC(c2ccc3c(c2)OCO3)CC2=C1C(c1ccncc1)Nc1ccccc1N2,65.07
O=C(Nc1ccc2[nH]ncc2c1)c1csc2ccccc12,77.09
c1ccc(-n2ccc3cnc(N4CCCCC4)nc32)nc1,0.92
O=C(C[C@H]1CCC[C@@H](N2CCCC2)[C@@H]1C(=O)c1cccs1)c1cccs1,5.95
COCCN(C)S(=O)(=O)c1cc2c(cc1Oc1ccc(Cl)cc1)Oc1ccc(C)cc1NC2=O,0.46
CC(Oc1cc(-n2nc3c(c2Cl)CCCC3)c(F)cc1Cl)C(=O)NCCO,25.91
COc1cccc(CN2CCC(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)CC2)c1OC,84.02
Cc1ccc(NC(=O)Cn2nc3c(N4CC(C)CC(C)C4)nccn3c2=O)c(Cl)c1,6.4
CNC[C@@H]1C[C@H](F)CN1C(=O)Cc1n[nH]c2ccccc12,99.99
CC(C)(C)n1cc(Nc2cccc(F)c2C#N)cn1,35.917
Brc1cnc2n[se]nc2c1,99.9
c1ccc(-c2cc(-c3cc4ccccc4o3)nc3nnnn23)cc1,64.922
CC(C)(C)C(=O)N1CCC(C(=O)OCc2ccc(C(N)=O)cc2)CC1,78.221
COc1ccc(-n2cc(CO)c3cnc4c(OC)cccc4c32)c(C)c1,70.603
O=C(NC1CCN(Cc2ccc(OC3CCNCC3)c(Br)c2)CC1)c1cc2cc(F)ccc2n1S(=O)(=O)c1ccccc1,59.176
Cc1cc(=O)n2nc(CN(C(=O)CC(C)C)c3ccc(F)cc3)nc2[nH]1,93.738
CN1CCN(C(=O)CCn2c(-c3ccccc3)cc3ccccc32)CC1,4.2
COCCN(Cc1ccn(C)c(=O)c1)Cc1cccs1,0.075
c1ccc(Cn2ncc3c(-n4ccnc4)ncnc32)cc1,99.99
CCn1nc(C)c(CNc2nc(N)nc3nc[nH]c23)n1,99.99
Cc1nn(C)c(C)c1-c1cc(C(=O)NCCc2c[nH]c3ccccc23)[nH]n1,73.2
Cc1cc(C)n(C2CCN(C(=O)c3sc4ncn(C)c(=O)c4c3C)C2)n1,24.906
COc1ccc(N2CC(C(=O)N3CCc4cc(-c5ccno5)ccc43)CC2=O)cc1,73.34
COc1ccc2c(c1)cc(C(=O)Nc1c(C)cccc1C)n2C,39.32
Cc1cc(S(=O)c2ccccc2)c(C)n1S(=O)(=O)c1ccccc1,1.62
CCN(CC)S(=O)(=O)c1cc(C(=O)N2CCN(Cc3cnn(C)c3)CC2)c(Cl)cc1Cl,2.711
Cc1nn(-c2cccc(Cl)c2)c(Cl)c1CN1CCn2c(n[nH]c2=O)C1,77.78
COc1cc(C(=O)Nc2c(C)cc(Cl)cc2C(=O)NC(C)C)n(-c2ncccc2Cl)n1,82.58
CCn1cc(-c2cc(C(F)F)n3nc(C)cc3n2)c(C)n1,99.9
Cc1cnc(-c2nc(NCCc3ccncc3)ncc2-c2onc(C)c2C)cn1,67.996
CC(=O)c1c(NC2CCCc3ccccc32)[nH]c2c(C)cc(Cl)cc2c1=O,3.93
O=c1c2ccc(Cl)cc2ncn1CCS(=O)(=O)c1cc(Cl)ccc1Cl,78.63
Cn1cc(C2c3ccccc3C(=O)N2C2CCCCC2)c2ccccc21,33.27
CN1CCN(C(=O)Cc2ccc(Br)cc2)CC1,92.51
COC(=O)c1coc(C(=O)N(C)c2ccc(C)c(N(C)C)c2)c1,2.7
CCC(C)NCc1ccccc1-c1ccc(S(C)(=O)=O)cc1,96.513
Cc1cc(C)n(-c2ncnc3sc4c(c23)CC(C)CC4)n1,3.358
C[C@@H](NC(=O)c1cc(S(=O)(=O)N(C)C)c[nH]1)c1ncc[nH]1,82.85
