smiles,MLM
CC(C)Cn1c(=O)c2ccc(C(=O)NC3CCCCC3)cc2n2c(=O)n(Cc3ccccc3)nc12,45.52
CCOC(C)c1nc(Cn2nc3ccccn3c2=O)cs1,58.49
C=CCOc1ccccc1C1CC(O)=Nc2c1c(C)nn2-c1ccc(O)nn1,22.121
NC(=O)COc1ccc(-c2nc(-c3ccccc3)no2)cc1,11.06
CN1CCN(c2ccc(C(=O)Nc3c[nH]c4ncnc(-c5cnn(C6CCN(C(=O)OC(C)(C)C)CC6)c5)c34)cc2)CC1,99.99
CCn1cc(C(=O)NCCNC(=O)c2cn(CC)nc2C)c(C)n1,89.246
Clc1ccc(-c2cn3c4ccccc4n(CCN4CCCCC4)c3n2)cc1Cl,4.203
CC(C)c1c(C(O)c2ccccc2)[nH]c(=O)[nH]c1=O,64.713
Cc1nccc(CNc2c(C#N)cnc3c(F)ccc(Cl)c23)n1,41.442
CCCNS(=O)(=O)c1cc(N2CCCCS2(=O)=O)ccc1OC,49.405
CCCc1nc(C(=O)N2C[C@@H](CN3C[C@@H](C)O[C@@H](C)C3)[C@@H](CO)C2)cs1,43.14
Cc1ccccc1S(=O)(=O)Nc1nc2ccccc2nc1NC(c1ccccc1)c1nccn1C,34.16
CC1(C)Oc2c(ccnc2Cl)[C@H](N(Cc2ncc[nH]2)c2ccc(Cl)cc2Cl)[C@H]1O,1.81
CCOC(=O)Cn1c(=O)n(-c2cccc(O)c2)c2ncnc(N)c21,75.898
Cc1ccc(S(=O)(=O)N(C)c2ccccc2)s1,0.606
O=S(=O)(CCc1ccccc1)NCCc1csc2nc(-c3ccccc3F)nn12,4.712
Fc1ccc(Oc2ccccc2CNc2nnco2)c(Cl)c1,0.04
COc1ccc(C#Cc2nc3ccc(C)cc3o2)cc1,49.344
[H][C@@]12CC[C@@H](C)O[C@@]1([H])c1c(OCC(=O)NC)cccc1O[C@@]2(C)CCCC(C)C,74.04
COC(=O)c1ccc(C(=O)N2CCN(C(C)=O)N(C(=O)C[C@@H](Cc3cc(F)c(F)cc3F)NC(=O)OC(C)(C)C)CC2)cc1,18.44
Fc1ccc2nc(-c3ccc4c(c3)OCO4)c3nn[nH]c3c2c1,4.45
CN(C)S(=O)(=O)c1cc(C(=O)Nc2ccc(Br)cc2)c(Cl)cc1Cl,4.93
COc1nc(Nc2ccc3[nH]ncc3c2)c(Cl)c(OC)n1,0.14
COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC,0.046
CCOc1ccc(NC(=O)Nc2ccc(-c3nnc(-c4ccccc4)o3)cc2)cc1,99.99
COC(=O)c1cccc2c1CN(c1cccc(C(=O)OC(C)(C)C)c1)C2=O,78.614
COc1ccc(OC)c(NC(=O)C2C3CC4OC(=O)C2C4C3)c1,73.018
CN(C)CCCC(C#N)c1cccc2ccccc12,6.284
O=C1CCC2=C1C(c1ccccc1)Nc1ccccc1N2,63.16
Cc1cc(C)cc(N(C(=O)Cc2cccs2)C(C(=O)NC2CCCC2)c2ccncc2)c1,2.35
COC(=O)c1cc(F)c(NCCCN(CCCCN(CCCn2c(=O)[nH]c3cc(F)c(F)cc3c2=O)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)cc1NC(=O)NCCCN(CCCCN(CCCn1c(=O)[nH]c2cc(F)c(F)cc2c1=O)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,99.9
O=C(c1ccccc1)c1cc(Cl)ccc1Nc1cccc2c1N(c1ncccn1)CCC2,0.9
CCCn1nc(C)c(-c2cncn2CC(c2ccccc2Cl)N(C)C)c1C,7.179
Cc1cc(C(C)(C)C)cc(C)c1CS(=O)(=O)CCn1cccn1,2.454
COc1ccc(C)cc1NC(=O)c1cc2c(=O)n3cccc(C)c3nc2n1Cc1ccccc1,60.78
CCOc1ccc(S(=O)(=O)N2CCC(Oc3nccnc3C#N)C2)cc1C,0.08
CC(C)C1(C)N=C(c2nn(C)cc2Br)NC1=O,99.9
CCc1c(C)nc2cc(-c3cc(OC)cc(OC)c3)nn2c1NCCN(CC)CC,2.87
CC(=O)N1N=C(c2c(-c3ccccc3)c3ccccc3[nH]c2=O)CC1c1ccnc2ccccc12,12.072
c1cc2c(ccn2-c2ccc3ccnc(N4CCCC4)c3c2)cn1,5.01
CCOC(=O)Cc1cc(=O)c2c(=O)n(-c3ccccc3)[nH]c2[nH]1,85.71
COc1cc(/C=C/C(C)=O)ccc1O,28.864
Cc1ccc(N(C(C)C(=O)N(C)C)S(C)(=O)=O)cc1,41.586
Cc1ccc(C2CC(=O)Nc3c2c(C)nn3-c2ccc(N3CCCCC3)nn2)cc1C,26.64
CCC(c1ccc(F)cc1)S(=O)(=O)c1ncc(CO)n1C,19.84
[H][C@](C)(Nc1c(C(=O)CCC)cnc2c(OCC)nccc12)c1ccccc1,4.42
O=S(=O)(c1ccccc1)c1nc(-c2ccccc2)oc1NCC1CCCO1,1.72
COc1ccc(NC(=O)c2cc3cc(C)ccc3n2C)c(OC)c1,22.31
OCc1onc2c1CCOC2c1ccc(Cl)cc1,74.756
CCC(c1nc2c3c(C)c(C)n(-c4cc(C)ccn4)c3ncn2n1)N1C(=O)c2ccccc2C1=O,52.963
Fc1ccccc1-c1cc(NC2CCNCC2)n2nccc2n1,99.99
Cc1ccc(S(=O)(=O)N[C@@H]2c3c(Cl)cccc3[C@H](C(=O)OC(C)C)[C@H]2C(=O)OC(C)C)cc1,1.0
CCCN(CCC)C(=O)c1cccc(C(=O)NN(Cc2cc(F)cc(F)c2)C(=O)[C@H](NCC(=O)NCc2ccccc2)C(C)C)c1,0.34
Clc1ccc2c(c1)C=C(c1nnc(Cc3ccccc3)o1)C=CO2,21.79
Cc1ccc(S(=O)(=O)NC2c3cccc4cccc(c34)C2Sc2nc(N)n[nH]2)cc1,1.157
CN(c1ccccc1)c1ccc2oc(-c3cc(-c4cnn(C5CCNCC5)c4)cnc3N)nc2c1,1.0
CC(C)(C)NC(=O)Cn1c(=O)n(-c2ccccc2F)c(=O)c2sccc21,50.124
COc1ccc2c(/C=C3/C(=O)c4ccccc4S(=O)(=O)N3C)c[nH]c2c1,47.438
Cn1cnnc1-c1nn(C)c2c1CN(C(=O)c1n[nH]c3c1CCCCCC3)CC2,0.199
Cc1cc(C)n(-c2ccc(C(=O)NCc3ccc(C)o3)cn2)n1,33.263
COc1cccc(Nc2ccc(-n3ccnc3)nn2)c1,96.16
CCC(CNC(=O)CCOCC(C)C)NC(=O)CCOCC(C)C,8.817
c1ccc2c(c1)CNC(c1ccc3c(c1)OCO3)c1cccn1-2,0.26
CCOC(=O)/C(=C/OC)n1c(COc2ccc(C)cc2C)noc1=O,1.12
CCc1ccc(S(=O)(=O)[C@H]2CS(=O)(=O)C[C@@H]2N(C)CCc2ccncc2)cc1,0.47
c1ccc2c(c1)CC(n1ccnc1-c1cc3n(n1)CCNC3)CO2,39.93
COC[C@@H]1[C@H](NC(=O)CCN2CCCO2)[C@@H]2CCO[C@H]12,69.55
CC(C)NS(=O)(=O)c1ccc2c(c1)nc(-c1ccncc1)n2C(C)C,0.23
COC(=O)c1cc(Cl)ccc1C1CCN(CC(=O)N2CCc3ccccc32)CC1,1.161
CCOCCCn1nnc2c(O)nc(C(=O)NCc3cccc(Cl)c3)nc21,29.646
CN(C)c1ccc(C2c3cccn3-c3sc4c(c3CN2C(=O)NCc2ccccc2)CCCC4)cc1,0.37
O=S(=O)(c1ccc(Cl)s1)N1CCNCC1,77.488
CCC(C)NC(=O)c1ccc2c(=O)n(C(C)C)c3nn(CC(=O)Nc4ccc(C(C)C)cc4)c(=O)n3c2c1,56.92
COc1ccccc1CNC(=O)c1c(OCC(C)C)cc(=O)n2c1CCCCC2,1.95
O=c1c(Br)c(Br)cnn1CCn1ncc(Br)c(Br)c1=O,31.197
CC(=O)c1ccc(NC(=O)Cn2cnc3c(nnn3-c3ccc(C)cc3)c2=O)cc1,81.26
CC(C)c1nc(OCCCN(C)C)c(C#N)c2c1CCCC2,2.462
Cc1ccc(C(OC(=O)CC(C)C)c2cc(=O)cc[nH]2)cc1,0.01
Cc1ccc(NC(=O)NCC(C(C)C)N(C)C)cc1,0.05
CCc1c(C)sc(NC(=O)CN2CCN(C(=O)C3CCCO3)CC2)c1C(=O)OC,0.009
CC(C)(C)OC(=O)N1CCO[C@H](Cn2nnc3ncc(Br)nc32)C1,93.1
N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2ncn1CCO,36.915
N#Cc1ncc(Br)cc1NC(=O)C(F)(F)F,99.9
COc1cc2cc(O)c(C)cc2cc1Cc1ccccc1,13.4
Cc1nc(-c2ccncc2)nc(NCCCCn2ccccc2=O)c1C,0.1
OCc1cc2nc(-c3ccc(OC4CCOC4)cc3)ccc2o1,31.38
CC(C)(C)NC(=O)Cn1nc2c(-c3nc(-c4cccc(F)c4)no3)cccn2c1=O,80.85
COc1ccc(C2C(C(=O)N3CCN(c4ccccc4)CC3)CCC(=O)N2c2ccc3c(c2)OCO3)cc1,12.76
c1ccc2c(c1)CCN(c1nnc(-n3cccc3)s1)C2,0.492
COC(=O)c1c(SC)nn2c(=S)[nH]cnc12,86.782
CCCC(O)(CCC)CC(=O)Nc1cc(-c2n[nH]c(=O)[nH]2)ccc1C,55.75
Cc1ccc(CN2CCC(CNC(=O)c3c4c(nc5ccccc35)C(=O)N(C3CCCCC3)C4)C2)cc1,2.56
COC(=O)c1nccnc1C1=NC(C)(C(C)C)C(=O)N1,63.75
C/C=C/Cn1c(C(=O)c2cc(C)cc(C)c2)c(CC)c(=O)[nH]c1=O,43.55
OCCN(CCO)c1ncnc2c1oc1ccc(Cl)cc12,17.524
CC(C)(C)OC(=O)N[C@@H](CC(=O)N1N=CCC1C(=O)OCc1ccccc1)Cc1cc(F)c(F)cc1F,99.0
COc1ccc2[nH]cc(CCN3C(=O)c4[nH]nc(-c5ccco5)c4C3c3cccc(O)c3)c2c1,3.08
c1ccc(-c2cc(CNCC3COCCO3)c3nnnn3c2)cc1,69.077
COc1ccccc1N(C)C(=O)c1cc(S(=O)(=O)N2CCOCC2)cn1C,17.97
CN/C(=N/c1cc(C)nn1-c1ccccc1)c1cccs1,4.79
COc1ccccc1N1C(=O)c2c(NC(C)=O)c3cc(F)ccc3n2CC1(C)C(=O)NC1CCCC1,8.84
O=C(OC1CCc2ccccc2C1=O)c1ccccc1O,86.305
COc1nc(Nc2ccc3cn[nH]c3c2)nc(-n2ccnc2)n1,9.878
O=C(c1c(OCC2CC2)cc(=O)n2c1CCOCC2)N1CCN(C2CCCCC2)CC1,48.26
N#Cc1cccn2cc(-c3cccc(Br)c3)nc12,36.9
OC1(Cc2nc(-c3cnccn3)no2)CCCCC1,55.391
Cc1ccc(S(=O)(=O)n2cc(Br)c3c(N4CCC(O)CC4)ncnc32)cc1,2.53
CC1(C)CC(NS(=O)(=O)c2ccccc2F)CC(C)(C)N1,92.4
CNS(=O)(=O)c1cn(CC(=O)NCc2ccccc2OC)cc1S(=O)(=O)NC,44.73
c1cc2c(cn1)CN(c1ncnc3sc4c(c13)CCCC4)C2,2.686
[H][C@@]12CCC(C)=C(COc3ccc4ccc(=O)oc4c3)[C@@]1(C)CCC(=O)C2(C)C,0.0
COCCN(C(C)=O)c1nc(C)c(C(=O)Nc2nnc(C(C)C)s2)s1,88.295
Cc1noc(-c2cccn2Cc2ccc(F)cc2Cl)n1,48.772
c1ccc2c(-c3ccc4[nH]ncc4c3)csc2c1,56.99
Cc1cc(C)cc(-n2nc(NC(=O)NC3(c4noc(C)n4)CCC3)cc2C)c1,33.17
c1ccc(-c2nc(-c3csc(-c4ccccc4)n3)cs2)cc1,68.52
CC1(C)CC(=O)c2c(O)cc(OCC(=O)NCC3CCC(C(=O)O)CC3)cc2O1,99.99
CC(C)n1/c(=N/C(=O)c2ccccc2Br)c(C#N)cc2c(=O)n3ccccc3cc21,37.057
Cc1cccc(C(=O)/N=c2\c(C)cccn2C(=O)c2cccc(C)c2)c1,88.15
Cc1c(-c2cnn(C)c2C)nn(-c2ccc(Cl)cc2)c1-c1cnn(C)c1C,0.06
Cc1nnc(C)n1/N=C/c1ccc(Br)cc1,85.756
O=C(NC1CCOCC1)N1CCC(CCc2ccc(O)cc2)CC1,93.34
Cc1ccc(C(C)C)c(OCC(=O)NC2=NCC(=O)N2c2ccccc2)c1,1.0
CCCN1C(=O)c2c(C(=O)NCc3ccc(N(C)C)cc3)ncn2CC1(C)C(=O)NCc1ccc(F)cc1,14.873
CCOc1ccc(C(=O)C2=CN(c3ccc(C#N)cc3)c3ccccc3S2(=O)=O)cc1,32.99
CC(OC(=O)c1cc2[nH]cnc2cc1F)c1nc2ncc(Br)cc2[nH]1,0.05
O=S(CCc1ccccc1)Cc1c(Cl)cccc1Cl,0.615
O=C(c1c(OCC2CC2)cc(=O)n2c1CCOCC2)N1CCN(c2ncccn2)CC1,87.14
CCc1ncc(CNC(=O)c2c[nH]c(=O)cc2OC)o1,86.08
CC(C)CN(CC(C)C)S(=O)(=O)c1ccc(NC(=O)C(C)C)cc1,1.0
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,11.857
Cc1ccc(OC(C)C)c(CN(CCO)CCO)c1,58.738
COc1cc(=O)[nH]cc1C(=O)N1CCCC(N2CCOCC2)C1,80.3
CN(C)C(=O)COCC(=O)Nc1ccc(C#N)cc1,1.794
CCN(CC)/C(=N\S(=O)(=O)c1ccccc1C)c1ccccc1,0.11
CCCc1cc(C(=O)N(C)CC2Cc3ccccc3CN2C)[nH]n1,15.97
c1ccc(-c2ncn(CCn3nnc4ccccc43)c2-c2ccsc2)cc1,2.673
O=C(O)c1cc(-c2ccccc2)nn1-c1ncccc1-c1ccccc1,90.95
CC(C)C1CC(n2cc(C(=O)O)nn2)c2cc(Cl)ccc2O1,71.23
CC(C)n1ncc2c1NC(=O)CC21C(=O)N(C)c2cc(Cl)cc(Cl)c21,20.417
O=c1c2c([nH]n1-c1nc3ccccc3[nH]1)CCCC2,51.101
Cc1csc(-c2cc(NC(=O)c3ccc(F)cc3F)c(C)s2)n1,1.018
O=C(NNc1ncnc2[nH]cnc12)C1CCCCC1,84.394
CC(C)NC(=O)c1c(Cl)nn(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,87.987
O=c1c2ccccc2nc(-c2ccco2)n1-c1cccc2ccccc12,82.792
CC(C)Cc1csc2nc(O)n3nc(-c4ccco4)nc3c12,54.59
Cc1ccccc1-c1nc2ccccc2cc1Cn1nc(-c2cncnc2)c2cnc(N)nc21,99.0
Cc1cccc(NC(=O)C2CCCN(S(=O)(=O)c3c[nH]c(C(=O)N4CCCC4)c3)C2)c1C,3.217
Cc1sc(NC(=O)NCC(CC(C)C)N(C)C)c(C#N)c1C,40.681
Cc1cc2c(nc1C)sc1c(=O)n(C(C)C)cnc12,8.243
CN(C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc21)C(CN1CCCC1)c1ccc(Br)cc1,99.99
CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc(O)cc6)nc5c4)nc3c2)CC1,44.294
COc1cc(=O)[nH]cc1C(=O)N1CCCCC1c1ccccc1,84.01
CN(C)S(=O)(=O)CCCS(=O)(=O)N(C)Cc1ccc(Br)cc1,2.222
c1ccc2c(c1)n(CCN1CCCC1)c1nc(-c3ccc4c(c3)OCO4)cn21,33.51
COC(=O)c1c(C)nc2n(CCN3CCOCC3)c3ccccc3n12,1.45
CC(C)n1ncc2c(=O)n(Cc3ncc(Cl)cc3Cl)cnc21,2.54
O=C(OCc1ccccc1)N1CCC2(CC1)CNc1ccccc12,4.66
CC(C)[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(=O)O,86.95
COc1ccc(CCN2CCC(CNS(=O)(=O)c3ccc(-c4ccc(=O)[nH]n4)s3)CC2)cc1,66.12
NC(=O)c1ccccc1NC(=O)Cc1ccccc1C(=O)O,93.15
CCCNC(=O)C1CN(CC(=O)Nc2ccccc2C(=O)NCc2ccccc2)c2ccccc2O1,3.209
COc1ccc(/N=C2\C(N3CCCCC3)C3(CCCCC3)C(=O)N2c2ccc(Cl)cc2)cc1,45.306
CCc1cnc(NCCCn2ccnc2CC)nc1,41.26
Cc1cnc(CC2CCCN(C(=O)NC(C)(C)C)C2)n1CC1CC1,5.49
CCC(C)C1Nc2ccc(C(=O)NCC(C)CN(CC)CC)cc2NC1=O,47.785
Cc1nc(N2CCN(C)CC2)nc2c1C(=O)CC(c1ccco1)C2,0.11
CC(=O)N1CCc2[nH]cnc2C12CCN(C(=O)C(F)c1ccccc1)CC2,79.71
Cc1ccc(Cl)cc1NC(=O)Cn1ncc2ccccc2c1=O,2.02
COc1nccc(CNc2nn(C)cc2Cl)c1F,99.99
COCCn1cc2c3c(cccc31)CN(C(=O)Nc1ccccc1C(F)(F)F)CC2,5.58
CCOc1cc(=O)n2c(c1C(=O)N1CCN(C3CCCCC3)CC1)CCCCC2,21.15
CN(Cc1cc(Br)cn1C)c1ncccn1,99.99
Cc1ccc(-c2ccc(C(CN3CCCC3)N(C)C(=O)CN3C(=O)COc4cc(Cl)c(Cl)cc43)cc2)cn1,58.237
CC(NCc1cccc(OCc2cccnc2)c1)c1ccc2c(c1)OCCCO2,0.022
CCCCN(C)Cc1cc(=O)oc2cc(C)c(O)cc12,78.363
O=C(O)C1CS(=O)C2c3ccccc3C(=O)N12,36.105
COc1cc(=O)n(C)cc1C(=O)NCCCNC(=O)OC(C)(C)C,99.0
Cc1nn(C2CCS(=O)(=O)C2)c2c1C(C(C)C)CC(=O)N2,84.136
CC(=O)N1CCOc2cc(S(=O)(=O)N3CSC[C@@H]3C(=O)NCc3csc(C)n3)c(C)cc21,2.916
CS(=O)(=O)NCC(=O)N1Cc2ccccc2C(c2ccccc2)C1,97.59
O=c1ccc2ccc3occc3c2o1,22.432
O=C(CN1CCOCC1)N1CCC(c2nc(CCOCC3CCOCC3)no2)C1,99.99
CCC(CN1CCCC1)n1cncc1-c1cnc(N2CCC(C)CC2)nc1,62.52
COc1cccc(-c2csc3[nH]cnc(=O)c23)c1,1.374
Cc1ccc(-c2nn(C(C)(C)C)c(N)c2C#N)cc1,20.16
N#Cc1ccc(-c2ccccc2CCOc2ncccn2)cc1,2.46
CC(C)n1ncc2c1N=C(O)CC2C1CCCCC1,3.874
O=C1COc2ccc(Cl)cc2CN1Cc1cc(F)cc(F)c1,14.714
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cn2)C1,99.0
Cc1cc(OC2CN(S(=O)(=O)N(C)C)C2)cc(=O)n1C,60.0
CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)C2c3ccccc3Oc3ccccc32)cc1,74.44
O=C(C1Cc2cc(Cl)ccc2O1)N1CCCC(O)(c2ccc(F)cc2)CC1,10.15
CCOC(=O)C(OC(C)(C)C)c1c(C)nc2c(Br)c(C)nn2c1-c1ccc(Cl)cc1,16.929
CC(C)S(=O)(=O)c1ccc(CC(=O)NCC(O)Cn2ccccc2=O)cc1,0.217
Cc1cc(C)[nH]/c(=N\N=C\C2=C(O)CC(C)CC2=O)n1,35.226
CCn1cnc2c(Nc3ccc(OC)c(Cl)c3)nc(Cl)nc21,0.0
c1ccc(Cc2nc(Cn3cc(-c4cncnc4)nn3)cs2)cc1,89.03
Oc1c(-c2nc(-c3cccs3)no2)cnc2ccccc12,1.071
O=C1CCCC1CC/C=C/S(=O)(=O)c1ccccc1,0.997
NCCN1CCOC(CC(=O)Nc2cc(Cl)cc(Cl)c2)C1=O,70.151
CCOC(=O)c1cc2cc(NC(=N)N)ccc2s1,3.152
O=C(O)CCc1nc2cc(-c3ccsc3)ccc2[nH]1,87.434
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCOC(CO)C1,75.76
COc1ccc(NC(=O)N2Cc3c(sc4c3CCCC4)-n3cccc3C2c2cccs2)c(OC)c1,7.7
Clc1ccc2nc(N3CCc4ccccc4C3)sc2c1,11.75
CC(C)(C)OC(=O)C1C(=O)CC(C)(O)C(C(=O)OC(C)(C)C)C1c1cccnc1,19.678
CO[C@@H]1CCOC[C@H]1NS(=O)(=O)c1c(Cl)nc2sccn12,18.699
CC(C)=CCn1c(COc2ccc(Br)cc2Cl)noc1=O,99.9
O=S1(=O)N=C(N2CCCCC2)c2ccccc21,89.29
CN1C(=O)OC2(C)CC(C)(C)c3ccccc3C12C,0.41
Fc1ccc2nc(-c3csc(-c4ccco4)n3)[nH]c2c1,0.053
Cc1ccc(N(CC(O)CN2CCCCC2)S(=O)(=O)c2ccc3ccccc3c2)cc1,1.247
CN(C)c1ccc2c(c1)[C@H](CC(=O)c1ccccc1)C(C(=O)OCc1ccccc1)(C(=O)OCc1ccccc1)C[C@H]2c1ccccc1,54.15
CN(C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc21)C(CN1CCCC1)c1ccc(-c2ccnc(Cl)c2)cc1,99.99
CCc1csc(Cn2cc(C(C)c3ccccc3)nn2)n1,10.594
CC(C)/N=C1\ON(C(C)C)C(C)(C)N1c1ccccc1,1.599
N#Cc1ccc(Cn2cnc3c([nH]c4ccccc43)c2=O)cc1,4.599
Cc1ccccc1-c1ccc(-n2cncc2C(=O)N2Cc3ccccc3C2)cc1,43.43
COc1cccc(Nc2nnc(SCC(=O)OC(C)(C)C)s2)c1,0.0
CC(C)S(=O)(=O)c1ccccc1C(=O)N1CC(C)(C)c2c(Cl)cccc21,5.283
CC(C)(C)c1ccc(S(=O)(=O)n2ccnc2)cc1,99.0
CC(C)(C)NS(=O)(=O)c1ccc(CCC(=O)N2CCCCCC2)cc1,2.2
CN(CC(=O)N1CCCC1)Cc1cc(=O)n(C)c(=O)n1C,97.07
CCC(C)(C)C1CCC2(CC1)NC(=O)N(CC(=O)N1CCC(N3CCNC3=O)CC1)C2=O,45.935
Cc1ccc(C2Nc3ccc4ccccc4c3C3=C2CC(C)(C)CC3=O)o1,4.19
Cn1c(=O)n(-c2ccccn2)c(=O)c2c3c(sc21)COC(C)(C)C3,91.35
CC1Nc2ncnc(NC(C)c3cc4ccccc4nc3-c3ccccc3)c2NC1=O,0.31
COc1cc(=O)n(C)cc1C(=O)NCCCn1ncccc1=O,99.0
Cc1cc(C)c(-c2n[nH]cc2-c2nc3ccccc3s2)c(O)c1,1.016
CC1CN(C(=O)c2cnc3n(c2=O)CCS3)C(C)CO1,93.901
Cc1csc(C2=C(N)N(C(C)CCc3ccco3)CC2=O)n1,2.46
CN(CC#N)C(=O)C1=C(c2ccccc2)OCCS1,0.561
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CN(C(=O)OC(C)(C)C)CCO1,2.54
Cc1cccc(NC2=CC(c3cccs3)N(c3cccc(C)c3)C2=O)c1,20.753
O=C(Cn1ccc2ccccc21)NCCn1ncccc1=O,75.34
Cc1nccc(-c2ccccc2Cl)c1C(OC(C)(C)C)C(=O)NCCO,3.99
Cc1cc(C(=O)N2CCOCC2)c2c(=O)n(Cc3ccccc3C)c(=O)n(-c3ccccc3)c2n1,10.95
Cc1cc(C(=O)Nc2ccc3ccccc3c2)no1,45.59
O=C(NC1(c2nnc[nH]2)CCC1)c1cncc(F)c1,97.15
CC(C)(C)Nc1ncc(-c2cnn(C3CCN(C(=O)OC(C)(C)C)CC3)c2)cc1C(=O)O,58.224
CC(C)[C@@H](Oc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,85.37
CC(C)NC(=O)NC(=O)C(C)N(C)Cc1ccccc1Br,2.141
[H][C@]1([C@@H](O)c2ccc(OC)cc2)OCCN(Cc2ccccc2)C1=O,76.0
Cc1n[nH]c(C)c1CNC(=O)C1CCN(C(=O)c2ncn3c2COC(c2ccc(F)cc2)C3)CC1,67.997
O=C(NCc1cn2ccsc2n1)c1c[nH]c2nccc(Cl)c12,41.584
COc1ccc(CN2C(=O)N[C@@H](CC(=O)Nc3nc(C(C)(C)C)cs3)C2=O)cc1OC,5.084
O=C1CC(c2ccc3c(c2)OCO3)CC2=C1C(c1ccncc1)Nc1ccccc1N2,46.47
O=C(Nc1ccc2[nH]ncc2c1)c1csc2ccccc12,10.05
c1ccc(-n2ccc3cnc(N4CCCCC4)nc32)nc1,0.05
O=C(C[C@H]1CCC[C@@H](N2CCCC2)[C@@H]1C(=O)c1cccs1)c1cccs1,0.17
COCCN(C)S(=O)(=O)c1cc2c(cc1Oc1ccc(Cl)cc1)Oc1ccc(C)cc1NC2=O,0.44
CC(Oc1cc(-n2nc3c(c2Cl)CCCC3)c(F)cc1Cl)C(=O)NCCO,33.65
COc1cccc(CN2CCC(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)CC2)c1OC,50.51
Cc1ccc(NC(=O)Cn2nc3c(N4CC(C)CC(C)C4)nccn3c2=O)c(Cl)c1,0.88
CNC[C@@H]1C[C@H](F)CN1C(=O)Cc1n[nH]c2ccccc12,99.99
CC(C)(C)n1cc(Nc2cccc(F)c2C#N)cn1,0.936
Brc1cnc2n[se]nc2c1,91.192
c1ccc(-c2cc(-c3cc4ccccc4o3)nc3nnnn23)cc1,21.103
CC(C)(C)C(=O)N1CCC(C(=O)OCc2ccc(C(N)=O)cc2)CC1,0.051
COc1ccc(-n2cc(CO)c3cnc4c(OC)cccc4c32)c(C)c1,26.977
O=C(NC1CCN(Cc2ccc(OC3CCNCC3)c(Br)c2)CC1)c1cc2cc(F)ccc2n1S(=O)(=O)c1ccccc1,71.139
Cc1cc(=O)n2nc(CN(C(=O)CC(C)C)c3ccc(F)cc3)nc2[nH]1,88.233
CN1CCN(C(=O)CCn2c(-c3ccccc3)cc3ccccc32)CC1,3.54
COCCN(Cc1ccn(C)c(=O)c1)Cc1cccs1,0.047
c1ccc(Cn2ncc3c(-n4ccnc4)ncnc32)cc1,48.35
CCn1nc(C)c(CNc2nc(N)nc3nc[nH]c23)n1,94.88
Cc1nn(C)c(C)c1-c1cc(C(=O)NCCc2c[nH]c3ccccc23)[nH]n1,54.55
Cc1cc(C)n(C2CCN(C(=O)c3sc4ncn(C)c(=O)c4c3C)C2)n1,41.889
COc1ccc(N2CC(C(=O)N3CCc4cc(-c5ccno5)ccc43)CC2=O)cc1,75.99
COc1ccc2c(c1)cc(C(=O)Nc1c(C)cccc1C)n2C,3.57
Cc1cc(S(=O)c2ccccc2)c(C)n1S(=O)(=O)c1ccccc1,2.254
CCN(CC)S(=O)(=O)c1cc(C(=O)N2CCN(Cc3cnn(C)c3)CC2)c(Cl)cc1Cl,1.705
Cc1nn(-c2cccc(Cl)c2)c(Cl)c1CN1CCn2c(n[nH]c2=O)C1,77.78
COc1cc(C(=O)Nc2c(C)cc(Cl)cc2C(=O)NC(C)C)n(-c2ncccc2Cl)n1,99.99
CCn1cc(-c2cc(C(F)F)n3nc(C)cc3n2)c(C)n1,0.058
Cc1cnc(-c2nc(NCCc3ccncc3)ncc2-c2onc(C)c2C)cn1,7.349
CC(=O)c1c(NC2CCCc3ccccc32)[nH]c2c(C)cc(Cl)cc2c1=O,0.36
O=c1c2ccc(Cl)cc2ncn1CCS(=O)(=O)c1cc(Cl)ccc1Cl,81.3
Cn1cc(C2c3ccccc3C(=O)N2C2CCCCC2)c2ccccc21,7.85
CN1CCN(C(=O)Cc2ccc(Br)cc2)CC1,6.045
COC(=O)c1coc(C(=O)N(C)c2ccc(C)c(N(C)C)c2)c1,9.36
CCC(C)NCc1ccccc1-c1ccc(S(C)(=O)=O)cc1,88.506
Cc1cc(C)n(-c2ncnc3sc4c(c23)CC(C)CC4)n1,0.092
C[C@@H](NC(=O)c1cc(S(=O)(=O)N(C)C)c[nH]1)c1ncc[nH]1,47.61
